U60;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
;Replacements;;;;;;;;;x
1115001;Head of State;월터 데이비슨 ;1914;1964;1999;ML;Stern Imperialist;Very High;8285;x
1115002;Head of Government;에드워드 모리스 ;1914;1964;1999;ML;Flamboyant Tough Guy;Very High;8286;x
1115003;Foreign Minister;에드워드 모리스 ;1914;1964;1999;ML;Great Compromiser;Very High;8286;x
1115004;Minister of Armament;마이클 캐신 ;1914;1964;1999;ML;Resource Industrialist;Very High;8287;x
1115005;Minister of Security;리차드 스콰이어스 ;1914;1964;1999;SL;Man of the People;Very High;8288;x
1115006;Head of Military Intelligence;아서 헤도우 ;1914;1964;1999;ML;Political Specialist;Very High;8289;x
1115007;Chief of Staff;존 베넷 ;1914;1964;1999;ML;School of Fire Support;Undying;8290;x
1115008;Chief of Army;아서 헤도우 ;1914;1964;1999;ML;Decisive Battle Doctrine;Low;8289;x
1115009;Chief of Navy;육군 사령부 통제 ;1914;1964;1999;ML;decisive naval battle doctrine;Very High;unknownminister;x
1115010;Chief of Air Force;육군 사령부 통제 ;1914;1964;1999;ML;army aviation doctrine;Very High;unknownminister;x
1115011;Head of Government;윌리엄 코커 ;1914;1964;1999;SL;Flamboyant Tough Guy;Very High;8291;x
1115012;Head of Government;Frederick C. Alderdice;1928;1937;1937;SL;Naive Optimist;Very High;9942;x
