U01;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
;Replacements;;;;;;;;;X
820001;Minister of Armament;뱅상 오리올 ;1942;1964;1999;SL;Supporter of Devaluation;High;5901;X
820002;Head of State;뱅상 오리올 ;1942;1964;1999;SL;Autocratic Charmer;High;5901;X
820003;Head of State;다니엘 마이에 ;1933;1964;1999;SD;Weary Stiffneck;High;M2023;X
820004;Head of State;샤를 드 골 ;1933;1964;1999;SC;Resigned Generalissimo;High;2562;X
820005;Head of Government;펠릭스 구앵 ;1933;1964;1999;SD;Smiling Oilman;High;M2034;X
820006;Head of Government;폴 라마디에 ;1933;1964;1999;SD;Ambitious Union Boss;High;M2035;X
820007;Head of Government;조르주 비도 ;1941;1964;1999;ML;Old General;High;M2039;X
820008;Head of Government;앙투안 앙리 쾨유 ;1943;1964;1999;SC;Corporate Suit;High;M2043;X
820009;Head of Government;자크 뒤클로스 ;1933;1964;1999;ST;Backroom Backstabber;High;M2012;X
820010;Head of Government;샤를 드 골 ;1933;1964;1999;SC;Old General;High;2562;X
820011;Head of Government;장 마리 드 타시니 ;1942;1964;1999;SC;Old General;High;5903;X
820012;Foreign Minister;조세프 폴 봉쿠흐 ;1933;1964;1999;SD;Ideological Crusader;Medium;M2049;X
820013;Foreign Minister;조르주 비도 ;1941;1964;1999;ML;General Staffer;High;M2039;X
820014;Foreign Minister;앙투안 앙리 쾨유 ;1943;1964;1999;SC;Iron Fisted Brute;High;M2043;X
820015;Foreign Minister;르네 샤론 ;1933;1964;1999;SC;Apologetic Clerk;Medium;M2059;X
820016;Foreign Minister;르네 루시엔 마시글리 ;1941;1964;1999;SC;The Cloak N Dagger Schemer;High;M2061;X
820017;Foreign Minister;로랑 카스노브 ;1942;1964;1999;ST;Great Compromiser;Medium;M2064;X
820018;Foreign Minister;자크 뒤클로스 ;1933;1964;1999;ST;Ideological Crusader;Very High;M2012;X
820019;Foreign Minister;모리스 부르주 마우노리 ;1933;1964;1999;PA;General Staffer;High;M2066;X
820020;Minister of Armament;기 몰레 ;1942;1964;1999;SD;Keynesian economy;Medium;M2071;X
820021;Minister of Armament;앙드레 르 트로케 ;1942;1964;1999;SD;Resource Industrialist;Medium;M2072;X
820022;Minister of Armament;샤를 드 골 ;1933;1964;1999;SC;Tank Proponent;High;2562;X
820023;Minister of Armament;앙드레 마리 ;1941;1964;1999;ML;Air Superiority Proponent;Medium;M2041;X
820024;Minister of Armament;앙투안 앙리 쾨유 ;1943;1964;1999;SC;Air to Ground Proponent;High;M2043;X
820025;Minister of Armament;루이 아르망 ;1943;1964;1999;SC;Tank Proponent;Medium;M2086;X
820026;Minister of Armament;에드몽 미셰레 ;1933;1964;1999;SC;laissez-faire capitalist;Medium;M2089;X
