U94;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
;Replacements;;;;;;;;;X
1285001;Head of State;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1285002;Head of Government;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1285003;Foreign Minister;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1285004;Minister of Armament;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1285005;Minister of Security;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1285006;Head of Military Intelligence;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1285007;Chief of Staff;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1285008;Chief of Army;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1285009;Chief of Navy;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1285010;Chief of Air Force;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1285011;Head of State;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1285012;Head of Government;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1285013;Foreign Minister;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1285014;Minister of Armament;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1285015;Minister of Security;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1285016;Head of Military Intelligence;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1285017;Chief of Staff;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1285018;Chief of Army;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1285019;Chief of Navy;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1285020;Chief of Air Force;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1285021;Head of State;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1285022;Head of Government;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1285023;Foreign Minister;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1285024;Minister of Armament;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1285025;Minister of Security;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1285026;Head of Military Intelligence;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1285027;Chief of Staff;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1285028;Chief of Army;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1285029;Chief of Navy;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1285030;Chief of Air Force;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
