U11;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
;Replacements;;;;;;;;;X
870001;Minister of Armament;뱅상 오리올 ;1933;1964;1999;LWR;Supporter of Devaluation;High;5901;X
870002;Minister of Security;막스 도모이 ;1933;1964;1999;LWR;Opposer of the far right;Medium;M2005;X
870003;Head of Military Intelligence;조제프 파가농 ;1933;1964;1999;LWR;Political Specialist;Medium;M2006;X
870004;Chief of Staff;모리스 가믈랭 ;1933;1964;1999;LWR;Fortifications Supporter;Very High;5902;X
870005;Chief of Army;모리스 가믈랭 ;1933;1964;1999;LWR;Static Defense Supporter;Very High;5902;X
870006;Chief of Air Force;빅토르 드냉 ;1933;1964;1999;LWR;Carpet Bombing Doctrine;Medium;M2010;X
870007;Head of State;뱅상 오리올 ;1933;1964;1999;LWR;Autocratic Charmer;High;5901;X
870008;Head of State;다니엘 마이에 ;1933;1964;1999;LWR;Weary Stiffneck;High;M2023;X
870009;Head of State;모리스 토레즈 ;1933;1964;1999;ST;Powerhungry Demagogue;High;M2011;X
870010;Head of Government;레옹 블룸 ;1933;1964;1999;LWR;Naive Optimist;High;M2033;X
870011;Head of Government;펠릭스 구앵 ;1933;1964;1999;LWR;Smiling Oilman;High;M2034;X
870012;Head of Government;폴 라마디에 ;1933;1964;1999;LWR;Ambitious Union Boss;High;M2035;X
870013;Head of Government;폴 레노 ;1933;1964;1999;LWR;Political Protege;High;M2038;X
870014;Head of Government;자크 뒤클로스 ;1933;1964;1999;ST;Backroom Backstabber;High;M2012;X
870015;Head of Government;마르셀 카생 ;1933;1964;1999;ST;Silent Workhorse;High;M2017;X
870016;Foreign Minister;조제프 폴 봉쿠흐 ;1933;1964;1999;LWR;Ideological Crusader;Medium;M2049;X
870017;Foreign Minister;피에르 코메흐 ;1933;1964;1999;LWR;The Cloak N Dagger Schemer;Medium;M2050;X
870018;Foreign Minister;레옹 블룸 ;1933;1964;1999;LWR;Apologetic Clerk;Very High;M2033;X
870019;Foreign Minister;이봉 델보스 ;1933;1964;1999;LWR;Supporter of friendly relations;Medium;M2048;X
870020;Foreign Minister;조르주 보네 ;1933;1964;1999;LWR;Iron Fisted Brute;Medium;M2053;X
870021;Foreign Minister;폴 레노 ;1933;1964;1999;LWR;Ideological Crusader;Undying;M2038;X
870022;Foreign Minister;마르셀 카생 ;1933;1964;1999;ST;Biased Intellectual;Very High;M2017;X
870023;Foreign Minister;마르셀 기통 ;1933;1964;1999;ST;Apologetic Clerk;Medium;M2020;X
870024;Foreign Minister;로랑 카스노브 ;1933;1964;1999;ST;Great Compromiser;Medium;M2064;X
870025;Foreign Minister;자크 뒤클로스 ;1933;1964;1999;ST;Ideological Crusader;Very High;M2012;X
870026;Minister of Armament;루이 바르투 ;1933;1964;1999;LWR;Military Entrepreneur;Medium;M2069;X
