U91;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
1270001;Head of State;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1270002;Head of Government;힐랄 알 무타이리 ;1933;1964;1999;SC;Corporate Suit;Very High;8586;X
1270003;Foreign Minister;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1270004;Minister of Armament;힐랄 알 무타이리 ;1933;1964;1999;SC;Resource Industrialist;Very High;8586;X
1270005;Minister of Security;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1270006;Head of Military Intelligence;존 모어 ;1933;1964;1999;SL;Political Specialist;Very High;unknownminister;X
1270007;Chief of Staff;존 모어 ;1933;1964;1999;SL;School of Mass Combat;Very High;unknownminister;X
1270008;Chief of Army;존 모어 ;1933;1964;1999;SL;Guns and Butter Doctrine;Very High;unknownminister;X
1270009;Chief of Navy;존 모어 ;1933;1964;1999;SL;Open Seas Doctrine;Very High;unknownminister;X
1270010;Chief of Air Force;존 모어 ;1933;1964;1999;SL;Army Aviation Doctrine;Very High;unknownminister;X
1270011;Head of State;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1270012;Head of Government;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1270013;Foreign Minister;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1270014;Minister of Armament;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1270015;Minister of Security;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1270016;Head of Military Intelligence;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1270017;Chief of Staff;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1270018;Chief of Army;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1270019;Chief of Navy;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1270020;Chief of Air Force;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1270021;Head of State;무바라크 알 사바 ;1896;1915;1999;PA;Powerhungry Demagogue;Very High;6053;X
1270022;Head of Government;무바라크 알 사바 ;1896;1915;1999;PA;Flamboyant Tough Guy;Very High;6053;X
1270023;Foreign Minister;무바라크 알 사바 ;1896;1915;1999;PA;Ideological Crusader;Very High;6053;X
1270024;Minister of Armament;무바라크 알 사바 ;1896;1915;1999;PA;laissez-faire capitalist;Very High;6053;X
1270025;Minister of Security;무바라크 알 사바 ;1896;1915;1999;PA;Prince of Terror;Very High;6053;X
1270026;Head of Military Intelligence;무바라크 알 사바 ;1896;1915;1999;PA;Logistics Specialist;Very High;6053;X
1270027;Chief of Staff;무바라크 알 사바 ;1896;1915;1999;PA;School of Defence;Very High;6053;X
