U33;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
980001;Head of State;요르이스 시안도스 ;1933;1964;1999;ST;Popular Figurehead;High;M18021;X
980002;Head of State;니코스 자하리아디스 ;1944;1964;1999;ST;Autocratic Charmer;High;M18022;X
980003;Head of Government;밀티아디스 포르피네로예니스 ;1933;1964;1999;ST;Ambitious Union Boss;High;M18029;X
980004;Head of Government;니코스 자하리아디스 ;1941;1964;1999;ST;Smiling Oilman;High;M18022;X
980005;Head of Government;에브리피디스 바키트리스 ;1944;1964;1999;ST;Happy Amateur;High;M18065;X
980006;Head of Government;마르코스 바피아디스 ;1946;1964;1999;ST;Backroom Backstabber;High;M18066;X
980007;Foreign Minister;니코스 자하리아디스 ;1933;1964;1999;ST;Ideological Crusader;Very High;M18022;X
980008;Foreign Minister;밀티아디스 포르피네로예니스 ;1946;1964;1999;ST;General Staffer;Very High;M18029;X
980009;Foreign Minister;페트로스 루소스 ;1947;1964;1999;ST;Biased Intellectual;Very High;M18085;X
980010;Minister of Armament;요르이스 시안도스 ;1933;1964;1999;ST;Resource Industrialist;High;M18021;X
980011;Minister of Security;야니스 이오아니디스 ;1933;1964;1999;ST;Prince of Terror;High;M18025;X
980012;Minister of Security;마르코스 바피아디스 ;1941;1964;1999;ST;Silent Lawyer;High;M18066;X
980013;Minister of Security;스트라토스 파윰지스 ;1945;1964;1999;ST;Efficient Sociopath;Medium;M18131;X
980014;Head of Military Intelligence;야니스 이오아니디스 ;1933;1964;1999;ST;Political Specialist;High;M18025;X
980015;Head of Military Intelligence;에브리피디스 바키트리스 ;1941;1964;1999;ST;Industrial Specialist;High;M18065;X
980016;Chief of Staff;스테파노스 사라피스 ;1933;1964;1999;ST;School of Mass Combat;High;M18027;X
980017;Chief of Army;아리스 벨루히오티스 ;1933;1964;1999;ST;Decisive Battle Doctrine;High;M18028;X
980018;Chief of Navy;밀티아디스 포르피네로예니스 ;1933;1964;1999;ST;Decisive Naval Battle Doctrine;High;M18029;X
980019;Chief of Air Force;니코스 벨로야니스 ;1933;1964;1999;ST;Naval Aviation Doctrine;High;M18030;X
