U89;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
;Replacements;;;;;;;;;X
1260001;Head of State;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1260002;Head of Government;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1260003;Foreign Minister;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1260004;Minister of Armament;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1260005;Minister of Security;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1260006;Head of Military Intelligence;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1260007;Chief of Staff;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1260008;Chief of Army;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1260009;Chief of Navy;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1260010;Chief of Air Force;우파 인사 ;1933;1964;1999;ML;Undistinguished Suit;Very High;unknownminister;X
1260011;Head of State;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1260012;Head of Government;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1260013;Foreign Minister;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1260014;Minister of Armament;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1260015;Minister of Security;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1260016;Head of Military Intelligence;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1260017;Chief of Staff;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1260018;Chief of Army;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1260019;Chief of Navy;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1260020;Chief of Air Force;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknownminister;X
1260021;Head of State;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1260022;Head of Government;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1260023;Foreign Minister;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1260024;Minister of Armament;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1260025;Minister of Security;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1260026;Head of Military Intelligence;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1260027;Chief of Staff;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1260028;Chief of Army;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1260029;Chief of Navy;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
1260030;Chief of Air Force;좌파 인사 ;1933;1964;1999;LE;Undistinguished Suit;Very High;unknownminister;X
