U22;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
;Replacements;;;;;;;;;X
925001;Foreign Minister;알베르트 올센 ;1933;1964;1999;LE;General Staffer;High;M16023;X
925002;Minister of Armament;닐스 보어 ;1933;1964;1999;LE;Theoretical Scientist;Very High;M16071;X
925003;Minister of Security;뵈르게 하우만 ;1933;1964;1999;LE;Efficient Sociopath;High;M16025;X
925004;Head of Military Intelligence;닐스 보어 ;1933;1964;1999;LE;Technical Specialist;Very High;M16071;X
925005;Chief of Staff;스벤 바그네르 ;1933;1964;1999;LE;School of Psychology;Low;M16027;X
925006;Chief of Army;뵈르게 팅 ;1933;1964;1999;LE;Elastic Defence Doctrine;High;M16028;X
925007;Head of State;크리스티안 10세 ;1933;1964;1999;LWR;Weary Stiffneck;High;M16001;X
925008;Head of Government;토르발트 스타우닝 ;1933;1964;1999;LWR;Ambitious Union Boss;High;M16002;X
925009;Minister of Armament;알싱 안데르센 ;1933;1964;1999;LWR;laissez-faire capitalist;High;M16004;X
925010;Minister of Security;카를 크리스티안 스타인케 ;1933;1964;1999;LWR;Silent Lawyer;High;M16005;X
925011;Chief of Army;에릭 비트 ;1933;1964;1999;LWR;Static Defence Doctrine;High;M16008;X
925012;Chief of Navy;얄바르 레크니처르 ;1933;1964;1999;LWR;Indirect Approach Doctrine;High;M16009;X
925013;Head of Government;빌헬름 불 ;1933;1964;1999;LWR;Flamboyant Tough Guy;High;M16039;X
925014;Foreign Minister;한스 헤드토프트 ;1933;1964;1999;LWR;Great Compromiser;Very High;M16049;X
925015;Minister of Armament;빌헬름 불 ;1933;1964;1999;LWR;Battle Fleet Proponent;High;M16039;X
925016;Minister of Armament;한스 헤드토프트 ;1933;1964;1999;LWR;Resource Industrialist;Very High;M16049;X
925017;Minister of Armament;비고 캄프만 ;1933;1964;1999;LWR;Administrative Genius;Very High;M16062;X
925018;Minister of Security;토르발트 스타우닝 ;1933;1964;1999;LWR;Crime Fighter;Very High;M16002;X
925019;Head of Military Intelligence;에이나르 베룸 ;1933;1964;1999;LWR;Dismal Enigma;Very High;M16088;X
925020;Head of Military Intelligence;H.C. 한센 ;1933;1964;1999;LWR;Technical Specialist;Very High;M16091;X
925021;Chief of Staff;한스 A. 롤스테드 ;1933;1964;1999;LWR;School of Mass Combat;High;M16100;X
925022;Chief of Staff;빌헬름 라 코우르 ;1933;1964;1999;LWR;School of Psychology;High;M16102;X
925023;Chief of Army;크리스티안 10세 ;1933;1964;1999;LWR;Decisive Battle Doctrine;Low;M16001;X
925024;Chief of Army;페테르 크리스티안 쇼우 ;1933;1964;1999;LWR;Guns and Butter Doctrine;High;M16074;X
925025;Chief of Air Force;옌스 오토 크라그 ;1933;1964;1999;LWR;Vertical Envelopment Doctrine;Very High;M16128;X
925026;Chief of Air Force;카이 비르크스테드 ;1933;1964;1999;LWR;Air Superiority Doctrine;Very High;M16129;X
925027;Head of State;프레데리크 9세 ;1933;1964;1999;LWR;Autocratic Charmer;High;M16138;X
925028;Head of Government;한스 헤드토프트 ;1933;1964;1999;LWR;Happy Amateur;High;M16049;X
925029;Foreign Minister;구스타브 라스무센 ;1933;1964;1999;LWR;Biased Intellectual;Medium;M16053;X
925030;Minister of Armament;H.C. 한센 ;1933;1964;1999;LWR;Submarine Proponent;High;M16091;X
925031;Minister of Security;알싱 안데르센 ;1933;1964;1999;LWR;Compassionate Gentleman;High;M16004;X
925032;Foreign Minister;H.C. 한센 ;1933;1964;1999;LWR;Ideological Crusader;Medium;M16091;X
925033;Minister of Armament;요한네스 키예르뵐 ;1933;1964;1999;LWR;Military Entrepreneur;High;M16151;X
925034;Head of State;악셀 라르센 ;1933;1964;1999;ST;Powerhungry Demagogue;High;M16021;X
925035;Head of Government;악셀 라르센 ;1933;1964;1999;ST;Backroom Backstabber;High;M16021;X
925036;Foreign Minister;이브 뇌를룬드 ;1933;1964;1999;ST;Iron Fisted Brute;High;M16056;X
925037;Minister of Armament;알프레드 옌센 ;1933;1964;1999;ST;Tank Proponent;High;M16024;X
925038;Minister of Security;크누트 예스페르센 ;1933;1964;1999;ST;Man of the People;High;M16086;X
925039;Head of Military Intelligence;에이길 라르센 ;1933;1964;1999;ST;Naval Intelligence Specialist;High;M16026;X
925040;Chief of Navy;크누트 예스페르센 ;1933;1964;1999;ST;Power Projection Doctrine;High;M16086;X
925041;Chief of Air Force;악셀 라르센 ;1933;1964;1999;ST;Air Superiority Doctrine;Very High;M16021;X
