U32;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
975001;Head of State;볼레스와프 비에루트 ;1945;1964;1999;LWR;Stern Imperialist;High;M13033;X
975002;Head of State;볼레스와프 비에루트 ;1947;1964;1999;ST;Barking Buffoon;High;M13033;X
975003;Head of State;반다 바실례프스카 ;1937;1964;1999;LWR;Die-hard Reformer;High;M13038;X
975004;Head of State;브와디스와프 고뭐카 ;1942;1964;1999;LWR;Popular Figurehead;High;M13039;X
975005;Head of State;노르베르트 바를리츠키 ;1933;1964;1999;LWR;Ruthless Powermonger;High;M13021;X
975006;Head of Government;에드바르트 모라프스키 ;1933;1964;1999;ST;Political Protege;High;M13022;X
975007;Foreign Minister;파벨 핀더르 ;1933;1964;1999;LE;The Cloak N Dagger Schemer;Low;M13023;X
975008;Minister of Armament;지그문트 베를링크 ;1933;1964;1999;ST;Infantry Proponent;Medium;M13024;X
975009;Minister of Security;스타니스와프 라드키에비치 ;1933;1964;1999;ST;Efficient Sociopath;Medium;M13025;X
975010;Chief of Staff;헤르만 리베르만 ;1933;1964;1999;LWR;School of Psychology;Medium;M13027;X
975011;Chief of Army;카롤 시비에르시에프스키 ;1933;1964;1999;ST;Decisive Battle doctrine;Low;M13028;X
975012;Chief of Air Force;루드비크 그로스펠트 ;1933;1964;1999;LWR;Carpet Bombing Doctrine;Very High;M13030;X
975013;Head of Government;에드바르트 모라프스키 ;1945;1964;1999;LWR;Political Protege;High;M13022;X
975014;Head of Government;요제프 시엔키에비치 ;1947;1964;1999;ST;Silent Workhorse;High;M13049;X
975015;Head of Government;마르첼리 노보트코 ;1941;1964;1999;ST;Political Protege;High;M13053;X
975016;Head of Government;볼레스와프 드로브네르 ;1943;1964;1999;LWR;Naive Optimist;High;M13056;X
975017;Foreign Minister;에드바르트 모라프스키 ;1945;1964;1999;LWR;The Cloak N Dagger Schemer;Medium;M13022;X
975018;Foreign Minister;지그문트 모젤레프스키 ;1947;1964;1999;ST;Biased Intellectual;High;M13064;X
975019;Foreign Minister;볼레스와프 드로브네르 ;1943;1964;1999;LWR;Ideological Crusader;Low;M13056;X
975020;Foreign Minister;노르베르트 바를리츠키 ;1943;1964;1999;LWR;Ideological Crusader;Medium;M13021;X
975021;Minister of Armament;힐라리 민츠 ;1947;1964;1999;ST;Air to Sea Proponent;Medium;M13079;X
975022;Minister of Armament;얀 스테판 하네만 ;1944;1964;1999;ST;Air to Ground Proponent;Medium;M13084;X
975023;Minister of Armament;미하우 지미에르스키 ;1944;1964;1999;ST;Tank Proponent;Medium;M13086;X
975024;Minister of Security;야쿠브 베르만 ;1947;1964;1999;ST;Prince of Terror;Medium;M13096;X
975025;Minister of Security;알렉산데르 자바츠키 ;1943;1964;1999;ST;Compassionate Gentleman;Medium;M13099;X
975026;Head of Military Intelligence;스타니스와프 두보이스 ;1933;1964;1999;ST;Political Specialist;Medium;M13026;X
975027;Chief of Staff;미하우 지미에르스키 ;1944;1964;1999;ST;School of Mass Combat;Medium;M13122;X
975028;Chief of Army;미하우 지미에르스키 ;1945;1964;1999;ST;Armoured Spearhead Doctrine;Medium;M13122;X
975029;Chief of Navy;아담 라파츠키 ;1945;1964;1999;LE;Power Projection Doctrine;High;M13029;X
975030;Chief of Air Force;체스와프 비에시차트 ;1945;1964;1999;ST;Army Aviation Doctrine;Very High;M13137;X
975031;Head of Government;볼레스와프 비에루트 ;1952;1964;1999;ST;Flamboyant Tough Guy;High;M13033;X
975032;Foreign Minister;스타니스와프 스크세시에프스키 ;1951;1964;1999;ST;Apologetic Clerk;High;M13139;X
975033;Minister of Armament;콘스탄트 동브로프스키 ;1945;1964;1999;ST;Resource Industrialist;Medium;M13140;X
975034;Head of Military Intelligence;헨르크 시피옹트코프스키 ;1947;1964;1999;ST;Dismal Enigma;Medium;M13141;X
