U25;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
940001;Head of State;게오르기 K. 주코프 ;1933;1964;1999;ST;Weary Stiffneck;Very High;3197;X
940002;Head of Government;바실리 D. 소콜롭스키 ;1933;1964;1999;ST;Happy Amateur;Very High;L10315;X
940003;Foreign Minister;블라디미르 S. 세묘노프 ;1933;1964;1999;ST;General Staffer;Very High;1005;X
940004;Minister of Armament;막심 Z. 사부로프 ;1933;1964;1999;ST;Theoretical Scientist;Very High;1004;X
940005;Minister of Security;세르게이 I. 티울파노프 ;1933;1964;1999;ST;Man of the People;Very High;2343;X
940006;Head of Military Intelligence;이반 A. 세로프 ;1933;1964;1999;ST;Technical Specialist;Very High;9885;X
940007;Chief of Staff;게오르기 K. 주코프 ;1933;1964;1999;ST;School of Mass Combat;Very High;3197;X
940008;Chief of Army;바실리 D. 소콜롭스키 ;1933;1964;1999;ST;Decisive Battle Doctrine;Very High;L10315;X
940009;Chief of Navy;비사리온 V. 그리고리예프 ;1933;1964;1999;ST;Base Control Doctrine;Very High;1003;X
940010;Chief of Air Force;세르게이 I. 루덴코 ;1933;1964;1999;ST;Army Aviation Doctrine;Very High;L10495;X
940011;Head of State;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknown;X
940012;Head of Government;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknown;X
940013;Foreign Minister;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknown;X
940014;Minister of Armament;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknown;X
940015;Minister of Security;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknown;X
940016;Head of Military Intelligence;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknown;X
940017;Chief of Staff;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknown;X
940018;Chief of Army;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknown;X
940019;Chief of Navy;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknown;X
940020;Chief of Air Force;파시스트 인사 ;1933;1964;1999;FA;Undistinguished Suit;Very High;unknown;X
