U02;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
825001;Head of State;빅터 알렉산더 호프 ;1933;1964;1999;ML;Stern Imperialist;High;M59001;X
825002;Head of Government;존 에드워드 고라이틀리 ;1933;1964;1999;ML;Silent Workhorse;High;M59002;X
825003;Foreign Minister;질렌드라 바야프라사타르 ;1933;1964;1999;ML;Iron Fisted Brute;High;M59003;X
825004;Minister of Armament;아냥 바훌라 ;1933;1964;1999;ML;Air Superiority Proponent;Very High;M59004;X
825005;Minister of Security;조지 H. 더글러스 ;1933;1964;1999;ML;Man of the People;Medium;M59005;X
825006;Head of Military Intelligence;아치볼드 앵거스 ;1933;1964;1999;ML;Political Specialist;Very High;M59006;X
825007;Chief of Staff;빅터 알렉산더 호프 ;1933;1964;1999;ML;School of Defence;Medium;M59007;X
825008;Chief of Army;아서 A. 바렛 ;1933;1964;1999;ML;Static Defence Doctrine;High;M59008;X
825009;Chief of Navy;월리엄 E. 패리 ;1933;1964;1999;ML;Power Projection Doctrine;Very High;L1378;X
825010;Chief of Air Force;브루스 W. 맥퍼슨 ;1933;1964;1999;ML;Vertical Envelopment Doctrine;High;M59010;X
825011;Head of State;루이스 마운트배튼 ;1945;1964;1999;SL;Popular Figurehead;High;M59033;X
825012;Head of State;아치볼드 웨이벨 ;1942;1964;1999;ML;Resigned Generalissimo;High;M59034;X
825013;Head of Government;마이클 모리스 ;1933;1964;1999;SL;Happy Amateur;High;M59038;X
825014;Head of Government;닥터. 존 마타이 ;1945;1964;1999;SL;Corporate Suit;High;M59039;X
825015;Foreign Minister;바하두르 제일라 ;1933;1964;1999;SL;Apologetic Clerk;High;M59048;X
825016;Foreign Minister;아가 칸 3세 ;1933;1964;1999;PA;Great Compromiser;Medium;M59051;X
825017;Minister of Armament;마이클 모리스 ;1933;1964;1999;SL;Laissez-Faire Capitalist;Medium;M59038;X
825018;Minister of Armament;닥터. 존 마타이 ;1940;1964;1999;SL;Theoretical Scientist;Medium;M59039;X
825019;Minister of Armament;치호투 램 ;1938;1964;1999;PA;Air Superiority Proponent;High;M59026;X
825020;Minister of Security;니잠 오스만 ;1933;1964;1999;ML;Prince of Terror;Very High;M59015;X
825021;Minister of Security;무하메드 무지브 ;1938;1964;1999;ML;Back Stabber;low;M59073;X
825022;Minister of Security;아조이 쿠마 고시 ;1942;1964;1999;PA;Efficient Sociopath;Very Low;M59023;X
825023;Head of Military Intelligence;스티븐 호프 카릴 ;1945;1964;1999;SL;Naval Intelligence Specialist;Medium;L1356;X
825024;Head of Military Intelligence;린제이 스티븐슨 ;1938;1964;1999;ML;Dismal Enigma;Medium;M59084;X
825025;Chief of Staff;H. R. 포놀 ;1941;1964;1999;SC;School of Mass Combat;High;L1253;X
825026;Chief of Army;브룩 폽햄 ;1939;1964;1999;SC;Static Defence Doctrine;Medium;L1051;X
825027;Chief of Army;프랭크 메서비 ;1945;1964;1999;SL;Armoured Spearhead Doctrine;Very Low;M59102;X
825028;Chief of Army;아치볼드 웨이벨 ;1942;1964;1999;ML;Elastic Defence Doctrine;High;M59034;X
825029;Chief of Navy;W.H. 굴드 브래드포드 ;1942;1964;1999;ML;Open Seas Doctrine;Medium;L1349;X
825030;Head of State;길버트 크뉜마운드 ;1905;1910;1999;SC;Insignificant Layman;Medium;3399;X
825031;Head of State;찰스 하르딩게 ;1910;1916;1999;SC;Popular Figurehead;Medium;2676;X
825032;Head of State;프레드릭 세시저 ;1916;1921;1999;SC;Barking Buffoon;Medium;2672;X
825033;Head of State;루퍼스 아이작스 ;1921;1926;1999;SC;Die-hard Reformer;Medium;3387;X
825034;Head of Government;존 몰리 ;1905;1910;1999;SC;Political Protege;Medium;3405;X
825035;Head of Government;로버트 크루 밀른즈 ;1910;1915;1999;SC;Naive Optimist;Medium;2674;X
825036;Head of Government;오스틴 체임벌린 ;1915;1917;1999;PA;Flamboyant Tough Guy;Medium;2675;X
825037;Head of Government;에드윈 사무엘 몬터큐 ;1917;1922;1999;SC;Silent Workhorse;Medium;3386;X
825038;Head of Government;월리엄 필 ;1922;1924;1999;PA;Backroom Backstabber;Medium;3990;X
825039;Head of Government;시드니 올리버 ;1924;1925;1999;ML;Smiling Oilman;Medium;3407;X
825040;Head of Government;프레드릭 에드윈 스미스 ;1925;1929;1999;PA;Corporate Suit;Medium;3396;X
825041;Foreign Minister;존 몰리 ;1905;1910;1999;SC;Iron Fisted Brute;Medium;3405;X
825042;Foreign Minister;로버트 크루 밀른즈 ;1910;1915;1999;SC;General Staffer;Medium;2674;X
825043;Foreign Minister;오스틴 체임벌린 ;1915;1917;1999;PA;Ideological Crusader;Medium;2675;X
825044;Foreign Minister;에드윈 사무엘 몬터큐 ;1917;1922;1999;SC;Great Compromiser;Medium;3386;X
825045;Foreign Minister;월리엄 필 ;1922;1924;1999;PA;Apologetic Clerk;Medium;3990;X
825046;Foreign Minister;시드니 올리버 ;1924;1925;1999;ML;Biased Intellectual;Medium;3407;X
825047;Foreign Minister;프레드릭 에드윈 스미스 ;1925;1929;1999;PA;The Cloak N Dagger Schemer;Medium;3396;X
825048;Minister of Armament;W. H. 마이클 ;1908;1914;1999;SC;Administrative Genius;Medium;unknownminister;X
825049;Minister of Armament;빌헬름 스티븐슨 마이어 ;1913;1918;1999;SC;Resource Industrialist;Medium;unknownminister;X
825050;Minister of Armament;베르티 먼로 스테이그 ;1921;1933;1999;PA;laissez-faire capitalist;Medium;unknownminister;X
825051;Minister of Armament;몬태규 드 포머로이 웨브 ;1921;1925;1999;SC;Administrative Genius;Medium;unknownminister;X
825052;Minister of Armament;존 아서 고들리 ;1913;1918;1999;SC;Corrupt Kleptocrat;Medium;unknownminister;X
825053;Minister of Armament;개럿 오무어 크리그 ;1905;1911;1999;PA;Theoretical Scientist;Medium;3397;X
825054;Minister of Armament;뷰챔프 더프 ;1907;1916;1999;SC;Military Entrepreneur;Medium;3384;X
825055;Minister of Armament;에드먼드 조지 배로우 ;1912;1919;1999;PA;Infantry Proponent;Medium;unknownminister;X
825056;Minister of Armament;허버트 콕스 ;1915;1922;1999;SC;Air Superiority Proponent;Medium;unknownminister;X
825057;Minister of Armament;알렉산더 코브 ;1918;1928;1999;SC;Tank Proponent;Medium;1356;X
825058;Minister of Security;존 몰리 ;1905;1910;1999;SC;Compassionate Gentleman;Medium;3405;X
825059;Minister of Security;로버트 크루 밀른즈 ;1910;1915;1999;SC;Man of the People;Medium;2674;X
825060;Minister of Security;오스틴 체임벌린 ;1915;1917;1999;PA;Prince of Terror;Medium;2675;X
825061;Minister of Security;에드윈 사무엘 몬터큐 ;1917;1922;1999;SC;Crime Fighter;Medium;3386;X
825062;Minister of Security;월리엄 필 ;1922;1924;1999;PA;Silent Lawyer;Medium;3990;X
825063;Minister of Security;시드니 올리버 ;1924;1925;1999;ML;Back Stabber;Medium;3407;X
825064;Minister of Security;프레드릭 에드윈 스미스 ;1925;1929;1999;PA;Efficient Sociopath;Medium;3396;X
825065;Head of Military Intelligence;허버트 물랄리 ;1904;1912;1999;PA;Industrial Specialist;Medium;3404;X
825066;Head of Military Intelligence;알렉산더 해밀턴 고든 ;1908;1916;1999;SC;Political Specialist;Medium;unknownminister;X
825067;Head of Military Intelligence;조지 매콜리 커크패트릭 ;1912;1918;1999;SC;Dismal Enigma;Medium;3398;X
825068;Head of Military Intelligence;앤드류 스킨 ;1914;1919;1999;PA;Naval Intelligence Specialist;Medium;1363;X
825069;Head of Military Intelligence;프레드릭 J. 모벌리 ;1915;1922;1999;SC;Technical Specialist;Medium;unknownminister;X
825070;Head of Military Intelligence;월터 피트 테일러 ;1918;1925;1999;SC;Logistics Specialist;Medium;3409;X
825071;Head of Military Intelligence;월리엄 L. O. 트위스 ;1922;1929;1999;PA;Dismal Enigma;Medium;unknownminister;X
825072;Chief of Staff;뷰챔프 더프 ;1904;1911;1999;SC;School of Fire Support;Medium;3384;X
825073;Chief of Staff;더글러스 헤이그 ;1907;1913;1999;SC;School of Manoeuvre;Medium;3393;X
825074;Chief of Staff;퍼시 레이크 ;1910;1917;1999;PA;School of Defence;Medium;3406;X
825075;Chief of Staff;조지 매콜리 커크패트릭 ;1914;1922;1999;SC;School of Psychology;Medium;3398;X
825076;Chief of Staff;클 제이콥 ;1918;1926;1999;SC;School of Mass Combat;Medium;1367;X
825077;Chief of Staff;앤드류 스킨 ;1922;1930;1999;PA;School of Fire Support;Medium;1363;X
825078;Chief of Army;허버트 키치너 ;1900;1911;1999;SC;Guns and Butter Doctrine;Medium;3402;X
825079;Chief of Army;개럿 오무어 크리그 ;1907;1916;1999;SC;Armoured Spearhead Doctrine;Medium;3397;X
825080;Chief of Army;뷰챔프 더프 ;1912;1918;1999;PA;Decisive Battle Doctrine;Medium;3384;X
825081;Chief of Army;찰스 먼로 ;1914;1922;1999;SC;Static Defence Doctrine;Medium;3385;X
825082;Chief of Army;헨리 롤린슨 ;1918;1927;1999;SC;elastic defence doctrine;Medium;2673;X
825083;Chief of Navy;G. S. 호웨트 ;1902;1911;1999;PA;Base Control Doctrine;Medium;unknownminister;X
825084;Chief of Navy;월터 럼스덴 ;1907;1919;1999;SC;Open Seas Doctrine;Medium;unknownminister;X
825085;Chief of Navy;N. F. 윌슨 ;1915;1922;1999;SC;Decisive Naval Battle Doctrine;Medium;unknownminister;X
825086;Chief of Navy;B. H. 존스 ;1918;1922;1999;PA;Power Projection Doctrine;Medium;unknownminister;X
