U50;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
;Replacements;;;;;;;;;X
1065001;Head of State;후세인 빈 알리 ;1908;1924;1999;PA;Stern Imperialist;Very High;6038;X
1065002;Head of Government;메흐메트 베히브 카츠 ;1914;1915;1999;PA;Flamboyant Tough Guy;Very High;6042;X
1065003;Foreign Minister;후세인 빈 알리 ;1908;1924;1999;PA;Ideological Crusader;Very High;6038;X
1065004;Minister of Armament;후세인 빈 알리 ;1908;1924;1999;PA;Administrative Genius;Very High;6038;X
1065005;Minister of Security;후세인 빈 알리 ;1908;1924;1999;PA;Man of the People;Very High;6038;X
1065006;Head of Military Intelligence;후세인 빈 알리 ;1908;1924;1999;PA;Logistics Specialist;Very High;6038;X
1065007;Chief of Staff;후세인 빈 알리 ;1908;1924;1999;PA;School of Defence;Very High;6038;X
1065008;Chief of Army;후세인 빈 알리 ;1908;1924;1999;PA;Guns and Butter Doctrine;Very High;6038;X
1065009;Chief of Staff;파이살 빈 후세인 빈 알리 ;1916;1933;1999;PA;School of Psychology;Very High;6039;X
1065010;Chief of Army;파이살 빈 후세인 빈 알리 ;1916;1933;1999;PA;Static Defence Doctrine;Very High;6039;X
1065011;Chief of Staff;T.E. 로렌스 ;1914;1925;1999;PA;School of Defence;Very High;6040;X
1065012;Chief of Army;T.E. 로렌스 ;1914;1925;1999;PA;elastic defence doctrine;Very High;6040;X
1065013;Head of State;알리 하이다르 ;1914;1935;1999;PA;Stern Imperialist;Very High;6041;X
1065014;Head of Government;알리 하이다르 ;1914;1935;1999;PA;Naive Optimist;Very High;6041;X
1065015;Foreign Minister;알리 하이다르 ;1914;1935;1999;PA;Apologetic Clerk;Very High;6041;X
1065016;Minister of Armament;알리 하이다르 ;1914;1935;1999;PA;Corrupt Kleptocrat;Very High;6041;X
1065017;Minister of Security;알리 하이다르 ;1914;1935;1999;PA;Prince of Terror;Very High;6041;X
1065018;Head of Military Intelligence;알리 하이다르 ;1914;1935;1999;PA;Logistics Specialist;Very High;6041;X
1065019;Chief of Staff;알리 하이다르 ;1914;1935;1999;PA;School of Psychology;Very High;6041;X
1065020;Chief of Army;알리 하이다르 ;1914;1935;1999;PA;Decisive Battle Doctrine;Very High;6041;X
1065021;Head of Government;후세인 빈 알리 ;1908;1924;1999;PA;Flamboyant Tough Guy;Very High;6038;X
1065022;Head of Government;알리 갈리프 파시네르 ;1915;1939;1999;PA;Flamboyant Tough Guy;Very High;6043;X
