U42;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
;Replacements;;;;;;;;;X
1025001;Head of State;아르노 쉬크단츠 ;1933;1964;1999;NS;Reichskommissar;Very High;7208;X
1025002;Head of Government;헤르베르트 바케 ;1933;1964;1999;NS;Old General;Very High;3534;X
1025003;Foreign Minister;아르노 쉬크단츠 ;1933;1964;1999;NS;Biased Intellectual;Very High;7208;X
1025004;Minister of Armament;알베르트 슈페어 ;1933;1964;1999;NS;Genius organizer;Medium;2645;X
1025005;Minister of Security;고틀로프 베르거 ;1933;1964;1999;NS;Efficient Sociopath;Very High;3537;X
1025006;Head of Military Intelligence;고틀로프 베르거 ;1933;1964;1999;NS;Political Specialist;Very High;3537;X
1025007;Chief of Staff;파울 폰 클라이스트 ;1933;1964;1999;NS;School of Manoeuvre;Very High;L310;X
1025008;Chief of Army;파울 폰 클라이스트 ;1933;1964;1999;NS;Armoured Spearhead Doctrine;Very High;L310;X
1025009;Chief of Navy;에리히 레더 ;1933;1964;1999;NS;Decisive Naval Battle Doctrine;High;2642;X
1025010;Chief of Air Force;헤르만 괴링 ;1933;1964;1999;NS;The Iron Knight;Very High;2643;X
